,Unnamed: 0,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
6139,6139,F35555,5160,E,2.0,50:38.3,13/07/2021,13/07/2021 00:00,13/07/2021,,1487.5,0.0,0.0
6140,6140,F35556,4921,E,2.0,43:40.8,13/07/2021,13/07/2021 00:00,13/07/2021,,209.5514,0.0,0.0
6141,6141,F35557,6339,E,2.0,47:55.3,13/07/2021,13/07/2021 00:00,13/07/2021,,1428.0,0.0,0.0
6142,6142,F35558,1965,E,2.0,54:30.3,13/07/2021,09/07/2021 00:00,12/08/2021,,1475.0,221.25,0.0
6143,6143,F35559,5926,E,3.0,03:21.9,13/07/2021,09/07/2021 00:00,13/07/2021,,626.44,0.0,0.0
6144,6144,F35560,8392,E,2.0,26:07.6,13/07/2021,13/07/2021 00:00,13/07/2021,,57.04,0.0,0.0
6145,6145,F35561,5944,E,2.0,51:41.8,13/07/2021,13/07/2021 00:00,16/07/2021,,2217.58,0.0,0.0
6146,6146,F35562,6946,E,2.0,43:00.3,13/07/2021,13/07/2021 00:00,13/07/2021,,1527.2728,0.0,0.0
6147,6147,F35563,5150,E,2.0,20:23.2,13/07/2021,13/07/2021 00:00,13/07/2021,,1280.0,0.0,0.0
6148,6148,F35564,4539,E,2.0,33:26.8,13/07/2021,13/07/2021 00:00,13/07/2021,,52.2832,0.0,0.0
6149,6149,F35565,161,E,6.0,02:06.8,14/07/2021,07/07/2021 00:00,13/08/2021,,1230.0,0.0,0.0
6150,6150,F35566,8257,E,6.0,20:42.8,14/07/2021,01/07/2021 00:00,13/08/2021,,3852.0,0.0,0.0
6151,6151,F35567,7038,E,2.0,39:56.8,14/07/2021,14/07/2021 00:00,14/07/2021,,267.2727,0.0,0.0
6152,6152,F35568,8257,E,6.0,27:34.9,14/07/2021,12/07/2021 00:00,13/08/2021,,5684.0,0.0,0.0
6153,6153,F35569,4348,E,2.0,00:32.3,14/07/2021,14/07/2021 00:00,14/07/2021,,1522.5,0.0,0.0
6154,6154,F35570,5982,E,2.0,30:01.7,14/07/2021,06/07/2021 00:00,14/07/2021,,5790.86,0.0,0.0
6155,6155,F35571,6053,E,2.0,52:23.7,14/07/2021,15/07/2021 00:00,14/07/2021,,1497.4,0.0,0.0
6156,6156,F35572,6053,E,2.0,53:49.7,14/07/2021,15/07/2021 00:00,14/07/2021,,748.7,0.0,0.0
6157,6157,F35573,6750,E,2.0,33:55.1,14/07/2021,14/07/2021 00:00,14/07/2021,,225.0,0.0,0.0
6158,6158,F35574,6088,E,2.0,43:24.5,14/07/2021,14/07/2021 00:00,14/07/2021,,210.0,0.0,0.0
6159,6159,F35575,871,E,3.0,41:03.5,14/07/2021,25/06/2021 00:00,29/07/2021,,1000.0,0.0,0.0
6160,6160,F35576,4675,E,6.0,55:46.1,14/07/2021,15/06/2021 00:00,13/08/2021,,2595.5,0.0,0.0
6161,6161,F35577,5985,E,2.0,15:50.5,15/07/2021,15/07/2021 00:00,15/07/2021,,2079.0,0.0,0.0
6162,6162,F35578,6572,E,6.0,43:16.2,15/07/2021,15/07/2021 00:00,18/07/2021,,357.0,0.0,0.0
6163,6163,F35579,5730,E,3.0,50:27.2,15/07/2021,21/04/2021 00:00,14/08/2021,,3600.0,0.0,0.0
6164,6164,F35580,5718,E,1.0,15:53.3,15/07/2021,30/06/2021 00:00,14/08/2021,,6455.95,0.0,0.0
6165,6165,F35581,3694,E,2.0,36:37.9,15/07/2021,15/07/2021 00:00,15/07/2021,,209.4656,0.0,0.0
6166,6166,F35582,6202,E,2.0,14:50.4,15/07/2021,15/07/2021 00:00,15/07/2021,,1864.18,0.0,0.0
6167,6167,F35583,5926,E,2.0,23:54.1,15/07/2021,10/06/2021 00:00,15/07/2021,,1094.35,0.0,0.0
6168,6168,F35584,6660,E,2.0,49:06.6,15/07/2021,15/07/2021 00:00,15/07/2021,,943.24,0.0,0.0
6169,6169,F35585,8025,E,3.0,37:30.6,15/07/2021,15/07/2021 00:00,15/07/2021,,15179.4,0.0,0.0
6170,6170,F35586,6232,E,2.0,01:07.8,15/07/2021,09/07/2021 00:00,15/07/2021,,1255.2,0.0,0.0
6171,6171,F35587,6591,E,2.0,19:52.0,15/07/2021,15/07/2021 00:00,15/07/2021,,60.3448,0.0,0.0
6172,6172,F35588,5926,E,2.0,26:17.5,15/07/2021,15/07/2021 00:00,15/07/2021,,586.7782,0.0,0.0
6173,6173,F35589,6253,E,6.0,42:09.6,16/07/2021,16/07/2021 00:00,15/08/2021,,11200.0,0.0,0.0
6174,6174,F35590,8361,E,2.0,48:58.4,16/07/2021,16/07/2021 00:00,16/07/2021,,817.16,0.0,0.0
6175,6175,F35591,2687,E,6.0,24:57.1,16/07/2021,08/07/2021 00:00,15/08/2021,,1500.0,0.0,0.0
6176,6176,F35592,5633,E,2.0,02:22.8,16/07/2021,16/07/2021 00:00,16/07/2021,,738.0,0.0,0.0
6177,6177,F35593,8192,E,3.0,16:04.9,16/07/2021,16/07/2021 00:00,16/07/2021,,1308.034,0.0,0.0
6178,6178,F35594,8404,E,2.0,15:41.9,16/07/2021,16/07/2021 00:00,16/07/2021,,262.62,0.0,0.0
6179,6179,F35595,8289,E,2.0,30:34.5,16/07/2021,16/07/2021 00:00,16/07/2021,,610.0,0.0,0.0
6180,6180,F35596,6607,E,2.0,50:08.2,16/07/2021,10/06/2021 00:00,16/07/2021,,1615.0,0.0,0.0
6181,6181,F35597,6607,E,2.0,52:16.0,16/07/2021,10/06/2021 00:00,16/07/2021,,1615.0,0.0,0.0
6182,6182,F35598,6607,E,2.0,53:46.3,16/07/2021,10/06/2021 00:00,16/07/2021,,1615.0,0.0,0.0
6183,6183,F35599,6607,E,2.0,55:19.1,16/07/2021,16/07/2021 00:00,16/07/2021,,1155.0,0.0,0.0
6184,6184,F35600,5372,E,2.0,56:31.5,16/07/2021,16/07/2021 00:00,16/07/2021,,4631.9,0.0,0.0
6185,6185,F35601,4605,E,2.0,39:34.9,16/07/2021,16/07/2021 00:00,16/07/2021,,1525.2,0.0,0.0
6186,6186,F35602,3665,E,2.0,13:56.6,16/07/2021,16/07/2021 00:00,16/07/2021,,1141.0,0.0,0.0
6187,6187,F35603,3033,E,2.0,26:45.5,19/07/2021,15/07/2021 00:00,19/07/2021,,2362.04,0.0,0.0
6188,6188,F35604,537,E,3.0,00:23.0,19/07/2021,19/07/2021 00:00,18/08/2021,,25554.21,0.0,0.0
6189,6189,F35605,2568,E,2.0,27:33.0,19/07/2021,19/07/2021 00:00,18/08/2021,,1910.0,0.0,0.0
6190,6190,F35606,6928,E,2.0,18:55.4,19/07/2021,19/07/2021 00:00,19/07/2021,,336.0,0.0,0.0
6191,6191,F35607,4914,E,2.0,46:40.5,20/07/2021,20/07/2021 00:00,20/07/2021,,52.0,0.0,0.0
6192,6192,F35608,8317,E,2.0,17:03.6,20/07/2021,20/07/2021 00:00,20/07/2021,,150.0,0.0,0.0
6193,6193,F35609,3722,E,4.0,47:04.6,20/07/2021,20/07/2021 00:00,20/07/2021,,377.33,0.0,0.0
6194,6194,F35610,6963,E,2.0,49:34.1,20/07/2021,20/07/2021 00:00,20/07/2021,,645.0,0.0,0.0
6195,6195,F35611,5593,E,1.0,18:18.1,20/07/2021,16/07/2021 00:00,04/08/2021,,13972.5,0.0,0.0
6196,6196,F35612,5728,E,1.0,30:54.2,20/07/2021,16/07/2021 00:00,28/07/2021,,12576.62,0.0,0.0
6197,6197,F35613,5728,E,1.0,44:04.7,20/07/2021,10/06/2021 00:00,28/07/2021,,6000.0,0.0,0.0
6198,6198,F35614,5039,E,1.0,50:42.4,20/07/2021,16/07/2021 00:00,18/10/2021,,2226.0,0.0,0.0
6199,6199,F35615,3034,E,3.0,55:58.7,20/07/2021,23/07/2021 00:00,20/07/2021,,2900.0,0.0,0.0
6200,6200,F35616,6052,E,2.0,50:13.4,20/07/2021,20/07/2021 00:00,20/07/2021,,3910.91,0.0,0.0
6201,6201,F35617,5484,C,2.0,55:08.8,20/07/2021,20/07/2021 00:00,20/07/2021,20/07/2021,2187.63,0.0,0.0
6202,6202,F35618,5484,E,2.0,58:46.0,20/07/2021,20/07/2021 00:00,20/07/2021,,2187.63,0.0,0.0
6203,6203,F35619,1478,E,6.0,42:12.3,21/07/2021,12/07/2021 00:00,20/08/2021,,3555.0,0.0,0.0
6204,6204,F35620,161,E,4.0,48:11.3,21/07/2021,21/07/2021 00:00,20/08/2021,,315.55,0.0,0.0
6205,6205,F35621,5926,E,2.0,32:35.9,21/07/2021,20/07/2021 00:00,21/07/2021,,982.74,0.0,0.0
6206,6206,F35622,8274,E,2.0,28:56.7,21/07/2021,21/07/2021 00:00,21/07/2021,,4961.0,0.0,0.0
6207,6207,F35623,8067,E,2.0,38:06.5,21/07/2021,21/07/2021 00:00,21/07/2021,,10941.56,0.0,0.0
6208,6208,F35624,1016,E,3.0,12:02.5,21/07/2021,15/07/2021 00:00,20/08/2021,,2200.0,0.0,0.0
6209,6209,F35625,4082,E,2.0,34:03.8,21/07/2021,21/07/2021 00:00,21/07/2021,,1785.0,0.0,0.0
6210,6210,F35626,4921,E,2.0,02:59.3,21/07/2021,21/07/2021 00:00,21/07/2021,,103.46,0.0,0.0
6211,6211,F35627,5625,E,2.0,45:46.5,21/07/2021,14/07/2021 00:00,21/07/2021,,997.82,0.0,0.0
6212,6212,F35628,2809,E,2.0,12:26.4,21/07/2021,14/07/2021 00:00,21/07/2021,,5353.05,0.0,0.0
6213,6213,F35629,4649,E,2.0,15:52.6,21/07/2021,21/07/2021 00:00,21/07/2021,,1425.0,0.0,0.0
6214,6214,F35630,778,E,2.0,23:34.8,21/07/2021,21/07/2021 00:00,20/08/2021,,750.0,0.0,0.0
6215,6215,F35631,8405,E,2.0,33:24.2,21/07/2021,21/07/2021 00:00,21/07/2021,,1202.04,0.0,0.0
6216,6216,F35632,6396,E,4.0,55:50.0,21/07/2021,21/07/2021 00:00,20/08/2021,,4580.0,0.0,0.0
6217,6217,F35633,6406,E,2.0,03:12.4,21/07/2021,21/07/2021 00:00,21/07/2021,,1092.7632,0.0,0.0
6218,6218,F35634,6587,E,6.0,47:30.5,21/07/2021,21/04/2021 00:00,21/07/2021,,2564.655,0.0,0.0
6219,6219,F35635,8278,E,2.0,49:20.1,21/07/2021,14/07/2021 00:00,21/07/2021,,1824.0,0.0,0.0
6220,6220,F35636,5919,E,2.0,56:26.1,21/07/2021,20/07/2021 00:00,05/08/2021,,10342.0,0.0,0.0
6221,6221,F35637,4795,E,2.0,19:53.6,22/07/2021,22/07/2021 00:00,22/07/2021,,86.0,0.0,0.0
6222,6222,F35638,8406,E,2.0,49:10.1,22/07/2021,22/07/2021 00:00,22/07/2021,,1113.509,0.0,0.0
6223,6223,F35639,8407,E,2.0,08:54.9,22/07/2021,22/07/2021 00:00,22/07/2021,,168.0,0.0,0.0
6224,6224,F35640,6245,E,3.0,17:50.8,22/07/2021,23/07/2021 00:00,22/07/2021,,986.04,0.0,0.0
6225,6225,F35641,95,E,2.0,21:51.5,22/07/2021,23/06/2021 00:00,22/07/2021,,5551.2,0.0,0.0
6226,6226,F35642,5926,E,2.0,39:32.0,22/07/2021,15/07/2021 00:00,22/07/2021,,390.0,0.0,0.0
6227,6227,F35643,466,E,1.0,13:36.9,22/07/2021,23/07/2021 00:00,20/09/2021,,3650.0,0.0,0.0
6228,6228,F35644,466,E,1.0,17:12.4,22/07/2021,23/07/2021 00:00,20/09/2021,,2068.5,0.0,0.0
6229,6229,F35645,8370,E,,37:55.3,22/07/2021,22/07/2021 00:00,22/07/2021,,15000.0,0.0,0.0
6230,6230,F35646,8370,E,,40:34.6,22/07/2021,22/07/2021 00:00,22/07/2021,,10000.0,0.0,0.0
6231,6231,F35647,8165,E,3.0,54:34.2,22/07/2021,16/07/2021 00:00,22/07/2021,,896.12,0.0,0.0
6232,6232,F35648,3930,E,1.0,15:46.2,22/07/2021,23/07/2021 00:00,21/08/2021,,28305.0,0.0,0.0
6233,6233,F35649,5926,E,2.0,30:27.3,23/07/2021,23/07/2021 00:00,23/07/2021,,371.05,0.0,0.0
6234,6234,F35650,8342,E,2.0,31:58.6,23/07/2021,23/07/2021 00:00,23/07/2021,,2117.5,0.0,0.0
6235,6235,F35651,5926,E,2.0,27:11.1,23/07/2021,02/07/2021 00:00,23/07/2021,,638.05375,0.0,0.0
6236,6236,F35652,5926,E,2.0,30:18.5,23/07/2021,28/06/2021 00:00,23/07/2021,,1391.6037,0.0,0.0
6237,6237,F35653,5926,E,2.0,32:43.4,23/07/2021,15/07/2021 00:00,23/07/2021,,955.28,0.0,0.0
6238,6238,F35654,5926,E,2.0,07:03.0,23/07/2021,22/07/2021 00:00,23/07/2021,,1242.2727,0.0,0.0
6239,6239,F35655,1053,E,1.0,07:28.8,23/07/2021,16/07/2021 00:00,21/10/2021,,30437.82,0.0,0.0
6240,6240,F35656,2385,E,1.0,12:15.8,23/07/2021,26/07/2021 00:00,22/08/2021,,35337.4,0.0,0.0
6241,6241,F35657,6401,E,1.0,28:32.2,23/07/2021,24/07/2021 00:00,22/08/2021,,20223.0,0.0,0.0
6242,6242,F35658,8322,E,2.0,59:56.8,23/07/2021,23/07/2021 00:00,23/07/2021,,1284.5,0.0,0.0
6243,6243,F35659,8411,E,2.0,36:32.1,26/07/2021,26/07/2021 00:00,26/07/2021,,3587.5,0.0,0.0
6244,6244,F35660,3686,C,2.0,07:05.0,26/07/2021,23/07/2021 00:00,10/08/2021,26/07/2021,3319.5,0.0,0.0
6245,6245,F35661,3686,E,2.0,12:04.1,26/07/2021,23/07/2021 00:00,10/08/2021,,3319.5,0.0,0.0
6246,6246,F35662,5399,E,2.0,25:04.1,26/07/2021,26/07/2021 00:00,26/07/2021,,375.0,0.0,0.0
6247,6247,F35663,3521,E,2.0,43:48.9,26/07/2021,26/07/2021 00:00,26/07/2021,,228.0,0.0,0.0
6248,6248,F35664,1240,E,2.0,50:29.0,26/07/2021,26/07/2021 00:00,26/07/2021,,546.0,0.0,0.0
6249,6249,F35665,8412,E,2.0,33:51.5,26/07/2021,26/07/2021 00:00,26/07/2021,,540.0,0.0,0.0
6250,6250,F35666,5926,E,3.0,37:00.7,26/07/2021,26/07/2021 00:00,26/07/2021,,551.2485,0.0,0.0
6251,6251,F35667,5930,E,1.0,43:08.7,27/07/2021,23/07/2021 00:00,30/09/2021,,48392.5,0.0,0.0
6252,6252,F35668,2390,E,2.0,41:18.8,27/07/2021,20/07/2021 00:00,10/09/2021,,9132.0,0.0,0.0
6253,6253,F35669,8171,E,2.0,53:15.1,27/07/2021,27/07/2021 00:00,27/07/2021,,479.66,0.0,0.0
6254,6254,F35670,3015,E,3.0,55:36.0,27/07/2021,27/07/2021 00:00,26/08/2021,,784.07,0.0,0.0
6255,6255,F35671,466,E,1.0,15:55.9,27/07/2021,23/07/2021 00:00,25/09/2021,,1130.5,0.0,0.0
6256,6256,F35672,5372,E,2.0,24:28.4,27/07/2021,27/07/2021 00:00,27/07/2021,,5293.6,0.0,0.0
6257,6257,F35673,8410,E,2.0,29:09.7,27/07/2021,27/07/2021 00:00,27/07/2021,,792.0,0.0,0.0
6258,6258,F35674,6547,E,3.0,39:20.1,27/07/2021,13/07/2021 00:00,27/07/2021,,884.01,0.0,0.0
6259,6259,F35675,47,E,2.0,31:39.2,27/07/2021,27/07/2021 00:00,27/07/2021,,465.54,0.0,0.0
6260,6260,F35676,8020,E,2.0,36:29.7,27/07/2021,28/07/2021 00:00,27/07/2021,,806.6,0.0,0.0
6261,6261,F35677,4563,E,2.0,48:10.2,27/07/2021,27/07/2021 00:00,04/08/2021,,13107.88,0.0,0.0
6262,6262,F35678,8324,E,2.0,11:11.8,27/07/2021,27/07/2021 00:00,27/07/2021,,259.2545,0.0,0.0
6263,6263,F35679,5982,E,2.0,15:27.3,27/07/2021,23/07/2021 00:00,27/07/2021,,10480.0,0.0,0.0
6264,6264,F35680,6628,E,2.0,25:21.9,27/07/2021,27/07/2021 00:00,27/07/2021,,397.16,0.0,0.0
6265,6265,F35681,5982,E,2.0,32:58.8,27/07/2021,27/07/2021 00:00,27/07/2021,,2379.29,0.0,0.0
6266,6266,F35682,5982,E,2.0,35:39.7,27/07/2021,21/07/2021 00:00,27/07/2021,,5790.86,0.0,0.0
6267,6267,F35683,4644,E,2.0,50:42.5,27/07/2021,20/07/2021 00:00,27/07/2021,,3133.7,0.0,0.0
6268,6268,F35684,6885,E,2.0,59:43.7,27/07/2021,14/07/2021 00:00,27/07/2021,,1503.0,0.0,0.0
6269,6269,F35685,6453,E,2.0,59:25.7,27/07/2021,27/07/2021 00:00,27/07/2021,,3024.0,0.0,0.0
6270,6270,F35686,1284,E,2.0,49:35.2,28/07/2021,28/07/2021 00:00,27/08/2021,,455.0,0.0,0.0
6271,6271,F35687,6053,E,2.0,34:32.7,28/07/2021,28/07/2021 00:00,28/07/2021,,647.42,0.0,0.0
6272,6272,F35688,4889,E,6.0,03:57.1,28/07/2021,22/07/2021 00:00,28/07/2021,,9660.0,0.0,0.0
6273,6273,F35689,6573,E,2.0,17:26.0,28/07/2021,29/07/2021 00:00,28/07/2021,,4394.0,0.0,0.0
6274,6274,F35690,8413,E,2.0,38:17.5,28/07/2021,28/07/2021 00:00,28/07/2021,,44.1,0.0,0.0
6275,6275,F35691,8414,E,2.0,40:15.4,28/07/2021,28/07/2021 00:00,28/07/2021,,1290.0,0.0,0.0
6276,6276,F35692,5633,E,2.0,56:02.8,28/07/2021,28/07/2021 00:00,28/07/2021,,738.0,0.0,0.0
6277,6277,F35693,4784,E,3.0,13:53.3,28/07/2021,28/07/2021 00:00,28/07/2021,,471.0,0.0,0.0
6278,6278,F35694,6569,E,2.0,29:20.1,28/07/2021,28/07/2021 00:00,28/07/2021,,313.97,0.0,0.0
6279,6279,F35695,4598,E,1.0,18:14.7,28/07/2021,26/07/2021 00:00,27/08/2021,,8829.2,0.0,0.0
6280,6280,F35696,2900,E,2.0,40:12.3,28/07/2021,28/07/2021 00:00,28/07/2021,,460.0,0.0,0.0
6281,6281,F35697,8412,E,2.0,24:42.3,28/07/2021,28/07/2021 00:00,28/07/2021,,540.0,0.0,0.0
6282,6282,F35698,8416,E,2.0,49:13.4,28/07/2021,28/07/2021 00:00,28/07/2021,,892.5,0.0,0.0
6283,6283,F35699,9,E,1.0,10:40.2,29/07/2021,27/07/2021 00:00,28/08/2021,,9108.0,0.0,0.0
6284,6284,F35700,3512,E,2.0,20:17.3,29/07/2021,22/07/2021 00:00,28/08/2021,,1420.0,0.0,0.0
6285,6285,F35701,1965,E,2.0,04:42.2,29/07/2021,29/07/2021 00:00,28/08/2021,,3414.0,512.1,0.0
6286,6286,F35702,4485,E,2.0,12:33.2,29/07/2021,29/07/2021 00:00,29/07/2021,,230.0,0.0,0.0
6287,6287,F35703,2357,E,2.0,14:32.1,29/07/2021,23/07/2021 00:00,29/07/2021,,13750.0,0.0,0.0
6288,6288,F35704,8418,E,2.0,22:38.3,29/07/2021,29/07/2021 00:00,29/07/2021,,168.72,0.0,0.0
6289,6289,F35705,5926,E,2.0,34:42.8,29/07/2021,20/07/2021 00:00,29/07/2021,,1210.7099,0.0,0.0
6290,6290,F35706,5926,E,2.0,37:18.3,29/07/2021,22/07/2021 00:00,29/07/2021,,539.8783,0.0,0.0
6291,6291,F35707,5926,E,2.0,40:15.7,29/07/2021,28/06/2021 00:00,29/07/2021,,1473.23182,0.0,0.0
6292,6292,F35708,4810,E,2.0,14:37.9,30/07/2021,30/07/2021 00:00,14/08/2021,,3349.0,0.0,0.0
6293,6293,F35709,1965,E,2.0,17:27.9,30/07/2021,29/07/2021 00:00,29/08/2021,,11321.5,1698.23,0.0
6294,6294,F35710,8288,E,2.0,21:50.1,30/07/2021,12/08/2021 00:00,30/07/2021,,3981.27,0.0,0.0
6295,6295,F35711,1339,E,5.0,08:54.9,30/07/2021,30/07/2021 00:00,29/08/2021,,11081.5225,0.0,0.0
6296,6296,F35712,8164,E,5.0,47:35.5,30/07/2021,20/07/2021 00:00,30/07/2021,,4700.0,0.0,0.0
6297,6297,F35713,6588,E,2.0,15:18.5,30/07/2021,30/07/2021 00:00,30/07/2021,,453.7881,0.0,0.0
6298,6298,F35714,6588,E,2.0,21:02.3,30/07/2021,30/07/2021 00:00,30/07/2021,,296.9838,0.0,0.0
6299,6299,F35715,8304,E,2.0,28:29.6,30/07/2021,30/07/2021 00:00,30/07/2021,,206.9,0.0,0.0
6300,6300,F35716,8419,E,2.0,03:20.3,30/07/2021,30/07/2021 00:00,30/07/2021,,912.7,0.0,0.0
6301,6301,F35717,5569,E,2.0,06:37.6,30/07/2021,21/07/2021 00:00,30/07/2021,,12682.96,0.0,0.0
6302,6302,F35718,5926,E,1.0,15:10.2,30/07/2021,30/07/2021 00:00,30/07/2021,,1950.0,0.0,0.0
6303,6303,F35719,4795,E,2.0,17:30.7,30/07/2021,28/07/2021 00:00,30/07/2021,,617.0,0.0,0.0
6304,6304,F35720,8093,E,2.0,21:43.7,30/07/2021,03/08/2021 00:00,30/07/2021,,537.08,0.0,0.0
6305,6305,F35721,6692,E,2.0,23:02.7,30/07/2021,06/08/2021 00:00,30/07/2021,,2710.8,0.0,0.0
6306,6306,F35722,6189,E,4.0,26:45.3,30/07/2021,06/08/2021 00:00,30/07/2021,,1250.0,0.0,0.0
6307,6307,F35723,4858,E,2.0,46:38.8,30/07/2021,30/07/2021 00:00,30/07/2021,,1350.0,0.0,0.0
6308,6308,F35724,161,E,6.0,05:43.9,30/07/2021,27/07/2021 00:00,29/08/2021,,4200.0,0.0,0.0
6309,6309,F35725,5819,E,6.0,09:53.7,30/07/2021,23/07/2021 00:00,30/07/2021,,3280.5,0.0,0.0
6310,6310,F35726,5926,E,2.0,25:41.8,30/07/2021,29/07/2021 00:00,30/07/2021,,1607.12,0.0,0.0
6311,6311,F35727,5926,E,2.0,27:12.3,30/07/2021,30/07/2021 00:00,30/07/2021,,1262.0,0.0,0.0
6312,6312,F35728,3033,E,2.0,40:50.7,30/07/2021,30/07/2021 00:00,30/07/2021,,1034.4827,0.0,0.0
6313,6313,F35729,5939,E,2.0,43:02.4,30/07/2021,30/07/2021 00:00,30/07/2021,,517.2413,0.0,0.0
6314,6314,F35730,8421,E,2.0,37:02.9,30/07/2021,30/07/2021 00:00,30/07/2021,,465.0,0.0,0.0
6315,6315,F35731,8420,E,2.0,49:06.5,30/07/2021,30/07/2021 00:00,30/07/2021,,2482.8,0.0,0.0
6316,6316,F35732,5926,E,2.0,03:07.4,30/07/2021,30/07/2021 00:00,30/07/2021,,792.0,0.0,0.0
6317,6317,F35733,5926,E,2.0,04:15.7,30/07/2021,30/07/2021 00:00,30/07/2021,,4403.4224,0.0,0.0
6318,6318,F35734,8377,E,2.0,09:32.2,30/07/2021,30/07/2021 00:00,30/07/2021,,3036.0,0.0,0.0
6319,6319,F35735,8420,E,2.0,20:56.7,30/07/2021,30/07/2021 00:00,30/07/2021,,1674.0,0.0,0.0
6320,6320,F35736,8420,E,2.0,32:10.1,30/07/2021,30/07/2021 00:00,30/07/2021,,775.87,0.0,0.0
6321,6321,F35737,8020,E,2.0,47:47.3,30/07/2021,29/07/2021 00:00,30/07/2021,,812.0,0.0,0.0
6322,6322,F35738,5718,E,1.0,09:13.1,30/07/2021,04/08/2021 00:00,29/08/2021,,18948.3,0.0,0.0
6323,6323,F35739,5502,E,3.0,16:50.3,02/08/2021,28/07/2021 00:00,01/09/2021,,12349.44,0.0,0.0
6324,6324,F35740,5926,E,2.0,30:29.7,02/08/2021,30/07/2021 00:00,02/08/2021,,458.0,0.0,0.0
6325,6325,F35741,5926,E,2.0,31:34.4,02/08/2021,30/07/2021 00:00,02/08/2021,,1585.0,0.0,0.0
6326,6326,F35742,5926,E,2.0,46:26.8,02/08/2021,22/07/2021 00:00,02/08/2021,,2726.0,0.0,0.0
6327,6327,F35743,3836,E,6.0,58:16.2,02/08/2021,09/08/2021 00:00,02/08/2021,,4800.0,0.0,0.0
6328,6328,F35744,4784,E,2.0,03:59.1,02/08/2021,02/08/2021 00:00,02/08/2021,,740.7272,0.0,0.0
6329,6329,F35745,8422,E,2.0,08:14.0,02/08/2021,02/08/2021 00:00,02/08/2021,,180.0,0.0,0.0
6330,6330,F35746,8094,E,6.0,51:04.3,03/08/2021,02/08/2021 00:00,03/08/2021,,4150.0,0.0,0.0
6331,6331,F35747,6253,E,6.0,59:57.0,03/08/2021,26/07/2021 00:00,02/10/2021,,2400.0,0.0,0.0
6332,6332,F35748,8403,E,6.0,31:51.3,03/08/2021,06/08/2021 00:00,03/08/2021,,25000.0,0.0,0.0
6333,6333,F35749,42,E,2.0,36:24.7,03/08/2021,03/08/2021 00:00,02/09/2021,,3150.0,0.0,0.0
6334,6334,F35750,8084,E,2.0,58:01.5,03/08/2021,03/08/2021 00:00,03/08/2021,,1640.0,0.0,0.0
6335,6335,F35751,7033,E,2.0,34:29.1,03/08/2021,03/08/2021 00:00,03/08/2021,,450.0,0.0,0.0
6336,6336,F35752,6381,E,2.0,24:39.7,03/08/2021,03/08/2021 00:00,03/08/2021,,729.6,0.0,0.0
6337,6337,F35753,1339,C,5.0,08:51.5,04/08/2021,29/07/2021 00:00,03/09/2021,13/08/2021,4157.22,0.0,0.0
6338,6338,F35754,161,E,4.0,54:12.4,04/08/2021,04/08/2021 00:00,03/09/2021,,315.5725,0.0,0.0
6339,6339,F35755,6457,E,6.0,18:27.5,04/08/2021,10/08/2021 00:00,04/08/2021,,3000.0,0.0,0.0
6340,6340,F35756,5046,E,2.0,27:11.9,04/08/2021,04/08/2021 00:00,04/08/2021,,402.5,0.0,0.0
6341,6341,F35757,2357,E,2.0,52:49.2,04/08/2021,04/08/2021 00:00,04/08/2021,,2122.5,0.0,0.0
6342,6342,F35758,941,E,6.0,24:21.6,04/08/2021,04/08/2021 00:00,03/09/2021,,600.0,0.0,0.0
6343,6343,F35759,5410,E,2.0,44:45.2,04/08/2021,04/08/2021 00:00,19/08/2021,,225.9,0.0,0.0
6344,6344,F35760,1852,E,2.0,49:59.1,04/08/2021,04/08/2021 00:00,03/09/2021,,3120.0015,0.0,0.0
6345,6345,F35761,5410,E,2.0,49:20.3,04/08/2021,04/08/2021 00:00,19/08/2021,,1501.0,0.0,0.0
6346,6346,F35762,4489,E,2.0,04:22.3,04/08/2021,30/07/2021 00:00,04/08/2021,,4978.5,0.0,0.0
6347,6347,F35763,537,E,3.0,11:13.3,05/08/2021,09/08/2021 00:00,04/09/2021,,2431.4,0.0,0.0
6348,6348,F35764,4712,E,3.0,26:55.5,05/08/2021,30/07/2021 00:00,19/09/2021,,17159.99,0.0,0.0
6349,6349,F35765,1016,E,3.0,34:06.5,05/08/2021,06/08/2021 00:00,04/09/2021,,5832.0,0.0,0.0
6350,6350,F35766,1539,E,3.0,40:00.3,05/08/2021,24/06/2021 00:00,04/09/2021,,17850.0,0.0,0.0
6351,6351,F35767,5728,E,1.0,10:43.5,05/08/2021,06/08/2021 00:00,20/08/2021,,9286.2,0.0,0.0
6352,6352,F35768,5926,E,2.0,07:55.0,05/08/2021,03/08/2021 00:00,05/08/2021,,510.0,0.0,0.0
6353,6353,F35769,2901,E,2.0,12:32.4,05/08/2021,07/10/2021 00:00,04/09/2021,,6841.0,0.0,0.0
6354,6354,F35770,8423,E,2.0,38:51.0,05/08/2021,05/08/2021 00:00,05/08/2021,,1034.4827,0.0,0.0
6355,6355,F35771,5258,E,2.0,51:20.1,05/08/2021,05/08/2021 00:00,05/08/2021,,374.6,0.0,0.0
